,age,fnlwgt,educational-num,capital-gain,capital-loss,hours-per-week
41660,45,127089,14,0,0,45
41661,76,329355,9,0,0,13
41662,45,178319,13,0,0,40
41663,49,304246,14,0,0,70
41664,36,174640,11,0,0,60
41665,22,148294,7,0,0,35
41666,47,298037,11,0,0,44
41667,26,98155,9,0,0,55
41668,21,102766,10,0,0,40
41669,27,78529,9,0,0,15
41670,26,136309,13,0,0,40
41671,20,275357,11,0,0,25
41672,31,33117,14,0,0,45
41673,57,199546,14,0,0,40
41674,39,184128,7,0,0,40
41675,36,337039,12,14344,0,40
41676,66,126511,10,0,0,45
41677,34,325792,10,0,0,40
41678,80,91901,9,0,0,25
41679,21,119474,9,0,0,40
41680,40,153238,13,0,1902,32
41681,49,321851,12,0,0,30
41682,48,108557,10,3325,0,60
41683,19,67217,10,594,0,24
41684,42,195508,7,0,0,40
41685,59,102193,9,0,0,45
41686,63,20323,10,0,0,40
41687,26,122206,9,0,0,40
41688,41,200652,5,0,0,35
41689,42,173590,10,0,1628,40
41690,19,184121,9,0,0,20
41691,45,53123,7,0,0,25
41692,47,175990,9,0,0,30
41693,47,316101,9,0,0,40
41694,34,34080,11,0,0,40
41695,49,219718,13,15024,0,40
41696,36,126954,9,0,0,40
41697,53,99185,9,0,0,40
41698,21,40052,10,0,2001,45
41699,39,120074,9,0,0,40
41700,52,77336,11,0,0,40
41701,18,60981,10,2176,0,35
41702,59,77884,11,0,0,40
41703,50,65408,9,0,0,50
41704,31,173279,13,0,0,40
41705,52,318351,10,0,0,40
41706,41,157686,10,0,0,40
41707,45,277434,12,0,0,40
41708,54,184620,14,0,0,40
41709,22,34443,9,0,0,25
41710,50,268553,9,7298,0,40
41711,20,41356,12,0,0,32
41712,43,459342,9,0,0,40
41713,48,148549,13,0,0,40
41714,24,254293,13,2174,0,45
41715,54,104501,10,15024,0,40
41716,26,238367,9,0,0,40
41717,53,180439,13,0,0,40
41718,51,100029,16,15024,0,40
41719,54,215990,14,0,1887,44
41720,32,111567,9,0,0,49
41721,46,319163,9,0,0,40
41722,60,160155,13,0,0,12
41723,52,378045,9,0,0,45
41724,44,177083,9,0,0,40
41725,56,119891,10,0,1672,40
41726,57,127779,9,0,0,40
41727,35,299353,9,0,0,40
41728,30,63861,12,0,0,40
41729,29,112403,10,0,0,35
41730,49,83610,13,7688,0,66
41731,28,452808,6,0,0,40
41732,30,176871,10,0,0,40
41733,45,100651,9,0,1980,40
41734,17,266134,6,0,0,12
41735,54,196307,6,0,0,40
41736,31,87891,10,0,0,40
41737,54,182314,16,0,1977,50
41738,55,136819,13,0,0,40
41739,26,181666,12,0,0,40
41740,37,179671,5,0,0,50
41741,34,27494,9,0,0,48
41742,38,338320,13,0,0,40
41743,51,199688,10,0,0,45
41744,41,96635,9,0,0,60
41745,24,165064,10,0,0,40
41746,56,109856,13,15024,0,50
41747,33,82393,9,0,0,40
41748,31,209538,6,0,0,40
41749,27,209891,10,0,0,50
41750,32,56026,13,0,0,45
41751,35,210844,12,0,0,40
41752,43,117158,10,0,0,45
41753,40,193144,9,0,0,36
41754,19,137578,9,0,0,53
41755,23,234108,12,0,0,32
41756,40,155767,9,0,0,40
41757,59,110820,9,0,0,38
41758,43,403276,9,0,0,40
41759,43,147269,6,0,0,60
41760,53,123092,9,0,0,40
41761,26,165673,9,0,0,40
41762,68,182131,10,10605,0,20
41763,41,204415,13,0,0,48
41764,32,92531,9,0,0,40
41765,25,157028,13,0,0,40
41766,20,228649,9,0,0,40
41767,22,147253,10,0,0,15
41768,33,160784,6,0,0,40
41769,26,163189,10,0,0,40
41770,29,146343,9,0,0,25
41771,20,225811,9,0,0,23
41772,68,202699,14,0,2377,42
41773,58,374108,10,0,0,40
41774,32,93930,9,0,0,40
41775,23,412248,12,0,0,25
41776,30,427474,5,0,0,40
41777,67,160158,10,0,0,8
41778,26,159603,12,0,0,32
41779,53,101017,9,0,0,35
41780,27,163862,9,0,0,60
41781,29,212588,10,0,0,65
41782,38,321943,16,0,0,40
41783,17,317702,5,0,0,40
41784,48,287480,14,0,0,40
41785,52,135607,10,0,0,40
41786,28,168514,12,0,0,40
41787,18,88642,10,0,0,15
41788,28,227104,10,0,0,30
41789,34,157289,10,0,0,40
41790,62,213321,9,0,0,40
41791,46,294907,3,0,0,40
41792,30,251411,10,0,0,40
41793,20,183594,10,0,0,40
41794,29,189565,9,2174,0,50
41795,55,217802,10,0,0,25
41796,20,388156,10,0,0,24
41797,54,447555,6,0,0,40
41798,27,204098,6,0,0,30
41799,43,193882,10,0,0,55
41800,17,89870,6,0,0,40
41801,48,49595,14,0,0,72
41802,34,228873,13,0,0,40
41803,66,108185,5,0,0,40
41804,29,176027,13,0,0,40
41805,43,405374,10,0,0,40
41806,37,39606,11,0,0,40
41807,56,178353,10,0,0,40
41808,58,160662,6,0,0,40
41809,54,196328,13,0,0,40
41810,45,20534,10,0,0,41
41811,29,156815,9,0,0,40
41812,26,360252,12,0,0,40
41813,43,245056,9,0,0,40
41814,33,422718,9,0,0,40
41815,45,118081,10,3103,0,42
41816,25,262978,10,0,0,30
41817,25,187577,9,0,0,40
41818,69,259323,15,0,0,5
41819,37,160920,12,0,0,40
41820,20,194247,9,0,0,25
41821,39,134367,14,0,1977,24
41822,17,123335,6,0,0,20
41823,27,332249,9,0,0,40
41824,26,358124,9,0,0,40
41825,55,208019,3,0,0,40
41826,39,318452,7,0,0,60
41827,41,207779,9,0,0,40
41828,34,238376,2,0,0,40
41829,51,673764,11,0,0,50
41830,67,239705,16,0,0,12
41831,40,133974,10,0,0,40
41832,58,138285,12,0,1740,40
41833,23,152140,9,0,0,40
41834,45,287920,14,0,0,50
41835,51,289572,13,7688,0,50
41836,43,78765,10,0,0,40
41837,25,99076,13,2597,0,50
41838,36,224886,13,2407,0,40
41839,58,206532,9,0,0,50
41840,33,129529,9,0,0,40
41841,60,202473,11,0,0,40
41842,24,162312,9,0,0,40
41843,45,72844,9,0,0,46
41844,49,206947,9,0,0,40
41845,19,64112,8,0,0,40
41846,34,20057,10,0,0,38
41847,42,222884,13,0,0,40
41848,25,132683,9,0,0,50
41849,73,177773,9,0,0,15
41850,59,144071,3,2580,0,15
41851,28,148429,9,2885,0,40
41852,19,168601,7,0,0,30
41853,31,78291,13,0,0,40
41854,58,243929,13,0,0,48
41855,21,215039,9,0,0,13
41856,47,185673,9,0,0,50
41857,30,121142,13,0,0,40
41858,41,173858,4,0,0,40
41859,59,87247,6,0,0,40
41860,43,334991,10,4934,0,51
41861,48,93476,9,0,2001,40
41862,44,174283,13,0,0,50
41863,44,128676,10,0,0,40
41864,24,205844,13,0,0,40
41865,28,62535,9,0,0,43
41866,50,240612,9,0,0,10
41867,33,176992,10,0,0,40
41868,23,254127,13,0,0,50
41869,30,138744,9,0,0,40
41870,46,128460,6,0,0,40
41871,21,56582,10,0,0,10
41872,52,153751,5,0,0,30
41873,26,284343,13,0,0,50
41874,27,312692,13,0,0,12
41875,28,111520,7,0,0,40
41876,50,304955,13,0,0,60
41877,28,288598,9,0,0,35
41878,61,117387,7,0,0,20
41879,32,230484,4,0,0,35
41880,30,319280,10,0,0,40
41881,51,186416,13,0,0,40
41882,40,147372,10,0,2444,40
41883,36,145933,9,0,2258,70
41884,28,110164,10,0,0,24
41885,49,225454,12,0,0,45
41886,61,220342,4,0,0,30
41887,41,144002,13,0,0,60
41888,55,225365,9,0,0,30
41889,36,187983,13,0,0,40
41890,21,89991,10,0,0,40
41891,57,225913,10,0,0,45
41892,49,229737,15,99999,0,37
41893,59,145574,7,0,0,40
41894,41,274363,10,0,0,80
41895,59,365390,10,0,0,40
41896,20,266467,9,0,0,25
41897,42,183384,10,0,0,40
41898,41,112797,14,0,0,60
41899,45,76008,13,0,0,50
41900,36,156780,9,0,0,40
41901,42,186909,12,0,0,45
41902,25,25497,13,0,0,40
41903,45,102771,9,0,1887,40
41904,58,248841,9,15024,0,40
41905,39,30916,9,0,0,40
41906,34,123270,9,0,0,40
41907,22,210165,10,0,0,40
41908,44,222596,9,0,0,50
41909,53,188067,10,0,0,40
41910,22,119592,12,0,2824,40
41911,27,250314,5,0,0,40
41912,60,205934,9,0,0,25
41913,46,186172,13,3103,0,40
41914,56,98418,15,99999,0,40
41915,36,329980,13,27828,0,40
41916,56,147653,9,0,0,32
41917,35,195946,10,0,0,40
41918,29,168221,13,0,1740,70
41919,19,151801,6,0,0,39
41920,38,177154,9,0,0,40
41921,40,73883,10,0,0,40
41922,52,175714,12,0,0,55
41923,22,43535,10,0,0,40
41924,32,104509,9,0,0,25
41925,27,118230,13,0,0,40
41926,25,152046,13,0,0,40
41927,36,52327,14,0,0,40
41928,22,218886,8,0,0,40
41929,32,84119,9,0,0,45
41930,37,189674,13,0,0,40
41931,22,222993,9,0,0,54
41932,29,47429,9,0,0,40
41933,42,144995,1,0,0,25
41934,45,187969,11,0,0,38
41935,33,288398,13,0,0,45
41936,39,114591,10,0,0,40
41937,27,167737,8,0,0,45
41938,53,248834,13,0,0,50
41939,30,165686,13,0,0,40
41940,52,40200,10,0,0,35
41941,43,117158,13,15024,0,60
41942,47,216657,14,0,0,35
41943,61,124242,9,0,0,40
41944,39,239119,14,0,0,40
41945,47,190072,10,0,0,50
41946,19,378114,9,0,0,25
41947,37,236990,10,3464,0,40
41948,31,101761,9,0,0,51
41949,69,37745,11,0,0,8
41950,22,424494,10,0,0,25
41951,29,130438,9,0,0,40
41952,24,100605,10,0,0,14
41953,42,220776,9,0,0,40
41954,30,154950,13,0,0,72
41955,28,192283,14,0,0,80
41956,27,210765,11,0,0,40
41957,53,147476,9,0,0,40
41958,35,193241,9,0,1651,40
41959,22,109053,8,0,0,40
41960,25,265618,9,0,0,40
41961,38,172855,13,0,1887,40
41962,27,68848,13,0,0,35
41963,30,229051,5,0,0,37
41964,27,106039,13,0,0,50
41965,25,112835,13,0,0,40
41966,36,205396,9,0,0,4
41967,32,283400,9,0,0,40
41968,70,195739,6,0,0,45
41969,50,36480,9,0,0,40
41970,40,303291,10,0,0,35
41971,34,293900,7,0,0,55
41972,57,165922,9,0,0,50
41973,39,65738,14,0,0,32
41974,49,175070,10,0,0,40
41975,43,339814,10,5178,0,40
41976,26,150132,9,0,0,45
41977,31,377374,10,0,0,40
41978,60,166153,10,0,0,50
41979,46,110171,14,15024,0,50
41980,26,94477,10,7298,0,55
41981,27,194243,15,0,0,40
41982,31,106347,10,0,0,40
41983,59,214865,9,0,0,50
41984,19,185619,10,0,0,20
41985,18,96445,10,0,0,24
41986,22,102632,10,0,0,45
41987,24,209034,12,0,0,20
41988,53,153486,6,0,0,40
41989,43,144371,9,0,0,42
41990,24,186213,10,0,0,50
41991,60,188236,6,0,0,40
41992,24,418405,9,0,0,40
41993,52,125796,9,0,0,40
41994,32,183304,11,0,0,99
41995,34,329587,6,0,0,35
41996,35,182570,12,0,0,40
41997,38,446654,5,0,0,40
41998,34,254304,9,4508,0,90
41999,53,131258,15,0,0,50
42000,23,103632,9,0,0,40
42001,40,241895,10,0,0,40
42002,40,244945,9,0,0,40
42003,50,20795,9,0,0,60
42004,17,347322,6,0,0,20
42005,53,103995,13,0,1876,54
42006,32,53206,13,0,0,50
42007,43,387839,9,0,0,40
42008,18,57108,7,0,0,16
42009,62,177791,6,0,0,40
42010,45,33794,14,0,0,40
42011,46,249935,16,0,0,70
42012,73,241121,4,0,0,40
42013,64,98586,16,0,0,60
42014,26,181920,13,0,0,45
42015,23,434467,9,0,0,48
42016,30,113364,9,0,0,40
42017,51,249706,10,0,0,40
42018,35,95455,13,0,0,55
42019,39,209867,10,13550,0,45
42020,35,79586,14,0,0,40
42021,41,289669,9,0,0,40
42022,31,347166,10,4650,0,40
42023,40,53835,13,0,0,50
42024,46,14878,15,0,0,40
42025,31,266126,9,0,0,30
42026,41,146659,10,0,0,40
42027,42,125280,13,3137,0,40
42028,23,173535,9,0,0,40
42029,21,77665,10,0,0,35
42030,49,280525,10,0,0,45
42031,53,479621,11,0,0,40
42032,38,194630,13,4787,0,43
42033,36,247600,12,0,0,40
42034,32,258406,10,0,0,72
42035,20,107746,7,0,0,40
42036,17,47407,7,0,0,10
42037,22,229987,10,0,0,32
42038,25,312338,11,0,0,40
42039,58,225394,9,0,1902,40
42040,24,373718,10,0,0,20
42041,48,120131,9,8614,0,40
42042,20,472789,2,0,0,30
42043,60,27886,10,0,0,40
42044,20,138352,9,0,0,30
42045,52,123011,10,0,0,45
42046,36,306567,9,0,0,40
42047,46,187749,13,0,0,40
42048,22,260594,7,0,0,25
42049,19,236879,10,0,0,35
42050,37,186808,9,0,0,40
42051,30,373213,11,0,0,40
42052,44,187629,12,0,0,25
42053,63,106648,9,0,0,25
42054,22,305781,9,0,0,45
42055,31,256362,13,3908,0,50
42056,17,239947,7,0,0,40
42057,21,349041,9,0,0,40
42058,67,105252,14,0,0,40
42059,46,182715,4,0,0,40
42060,29,166210,9,0,0,50
42061,20,113200,10,0,0,6
42062,27,142075,10,0,0,24
42063,35,454843,10,0,0,40
42064,19,142219,10,0,0,30
42065,36,112512,8,0,0,40
42066,43,212894,13,15024,0,50
42067,62,265201,13,0,0,40
42068,28,251905,15,0,2339,40
42069,18,170627,7,0,0,15
42070,59,354037,15,15024,0,50
42071,37,259089,13,0,0,40
42072,27,21856,10,0,0,40
42073,46,207946,14,0,0,43
42074,29,77009,7,0,2754,42
42075,33,36539,13,0,0,40
42076,62,176811,9,0,0,40
42077,46,456062,16,0,2415,55
42078,28,277746,6,0,0,40
42079,22,288132,10,0,0,35
42080,46,344415,14,0,1887,40
42081,54,206964,10,0,1977,40
42082,34,198091,9,0,0,72
42083,67,150264,16,0,0,20
42084,62,588484,13,0,0,20
42085,30,113364,10,0,0,40
42086,19,270551,9,0,0,20
42087,49,31478,4,0,0,99
42088,27,190525,11,0,0,45
42089,36,153066,10,0,0,50
42090,52,150393,13,0,0,40
42091,47,99911,8,0,0,55
42092,57,343447,9,0,0,40
42093,64,169482,10,0,0,40
42094,56,32855,9,0,0,40
42095,53,194501,7,0,0,47
42096,53,177705,13,0,0,44
42097,31,123983,10,0,0,40
42098,41,138975,13,7688,0,45
42099,45,235431,9,0,0,40
42100,63,83043,13,0,2179,45
42101,45,130206,9,0,0,40
42102,23,210053,10,0,0,28
42103,39,249392,14,0,0,72
42104,31,87418,11,0,0,40
42105,35,190387,13,0,0,45
42106,54,176240,14,7688,0,60
42107,22,211013,10,0,0,40
42108,40,105862,13,5455,0,40
42109,55,185195,13,0,0,40
42110,31,173495,9,0,0,40
42111,58,78634,7,0,0,60
42112,31,147284,16,0,1977,99
42113,46,82572,9,0,0,40
42114,38,154641,11,0,0,40
42115,22,39236,10,594,0,25
42116,17,64785,6,0,0,30
42117,48,179337,9,0,0,60
42118,73,173047,13,0,0,15
42119,25,264012,13,0,0,45
42120,53,227836,10,0,0,40
42121,46,321327,10,7298,0,45
42122,45,108100,13,99999,0,25
42123,37,146398,13,0,0,40
42124,30,324120,9,0,0,50
42125,29,367329,9,0,0,40
42126,29,301582,10,0,0,40
42127,75,222789,13,0,0,6
42128,58,170108,14,0,0,40
42129,42,82297,4,0,0,50
42130,62,180162,5,0,0,24
42131,45,348172,13,7298,0,40
42132,38,809585,13,0,0,40
42133,36,67728,13,0,0,50
42134,70,163057,9,2009,0,40
42135,42,102069,4,0,0,30
42136,47,149700,14,15024,0,35
42137,42,109273,10,0,0,40
42138,43,393354,10,0,0,38
42139,37,226947,11,0,0,40
42140,36,86805,10,7298,0,39
42141,27,493689,13,0,0,40
42142,54,299324,3,0,0,40
42143,48,353012,9,0,1902,40
42144,29,174419,9,0,0,30
42145,29,209472,9,0,0,38
42146,37,295127,10,0,0,47
42147,55,182273,10,0,0,40
42148,67,228200,9,0,0,20
42149,51,263836,9,0,0,30
42150,35,178948,14,0,0,32
42151,41,43945,4,0,0,40
42152,64,253296,9,0,0,40
42153,23,240137,3,0,0,55
42154,49,24712,13,0,0,35
42155,38,342635,13,0,0,70
42156,62,115387,9,0,0,40
42157,62,182998,4,0,0,10
42158,70,133248,9,0,0,14
42159,45,246891,14,0,0,40
42160,20,30035,12,0,0,40
42161,38,175232,9,0,0,48
42162,50,140516,13,0,0,40
42163,40,64980,10,0,0,55
42164,30,155781,9,0,0,70
42165,52,192065,10,0,0,40
42166,28,227890,13,0,0,50
42167,62,162249,9,0,0,30
42168,31,165949,9,0,0,40
42169,40,445382,9,0,0,40
42170,34,211948,9,0,1590,40
42171,53,163678,10,0,0,40
42172,42,89413,8,0,0,40
42173,26,289700,10,0,0,25
42174,51,163826,9,0,0,40
42175,49,185385,14,0,0,50
42176,43,169031,9,0,0,40
42177,42,54611,10,0,0,40
42178,31,130620,7,0,0,40
42179,26,328663,9,0,0,40
42180,50,169646,13,0,0,40
42181,35,186815,9,0,0,40
42182,37,103925,10,0,0,40
42183,53,150393,9,0,1504,35
42184,20,82777,10,0,0,16
42185,31,178449,15,0,0,40
42186,28,51672,9,0,0,35
42187,46,380162,9,0,0,40
42188,21,212114,10,0,0,8
42189,41,100800,14,7298,0,70
42190,30,162572,13,0,0,70
42191,66,179951,13,0,0,70
42192,37,190759,10,0,0,60
42193,74,236012,4,0,0,20
42194,46,164023,10,0,0,70
42195,51,172046,14,0,1977,50
42196,33,182926,13,15024,0,50
42197,30,151001,3,3464,0,40
42198,47,362835,13,0,0,50
42199,49,97883,13,0,0,40
42200,53,91911,9,0,0,48
42201,24,278130,11,0,0,40
42202,54,146310,9,0,0,50
42203,32,379412,10,0,0,40
42204,45,37987,10,0,0,45
42205,46,256909,9,3325,0,45
42206,37,482927,10,0,0,65
42207,48,44434,14,0,0,61
42208,25,255474,13,0,0,40
42209,28,303674,9,3103,0,20
42210,44,195488,8,0,0,36
42211,58,114362,10,0,0,30
42212,27,341504,10,0,0,40
42213,69,197080,9,0,0,8
42214,38,102945,13,0,0,52
42215,47,503454,8,0,0,40
42216,30,87561,10,0,0,60
42217,46,270693,9,3674,0,30
42218,27,252813,15,0,0,45
42219,19,574271,10,0,0,35
42220,18,184016,9,3103,0,40
42221,24,235071,7,0,0,50
42222,32,158242,13,0,0,40
42223,38,299810,9,0,0,40
42224,19,277695,1,0,0,36
42225,28,23324,10,0,0,40
42226,39,316582,14,0,0,55
42227,38,176657,10,0,0,60
42228,42,93770,9,0,0,40
42229,31,124569,10,0,0,40
42230,46,117313,5,0,0,40
42231,53,53812,10,0,0,54
42232,21,170456,12,0,0,15
42233,48,115971,9,0,0,50
42234,46,31432,9,3103,0,52
42235,30,112383,9,0,0,45
42236,24,283092,9,0,0,40
42237,32,27207,6,0,0,50
42238,30,46712,9,0,0,40
42239,57,19520,16,0,0,50
42240,56,98630,4,0,0,40
42241,27,159897,9,0,0,37
42242,38,136629,13,0,0,40
42243,19,407759,9,0,0,40
42244,61,221884,10,0,0,50
42245,49,148475,11,0,0,40
42246,28,274964,9,0,0,38
42247,50,160107,14,0,0,55
42248,43,167265,13,0,0,84
42249,34,148226,9,0,0,48
42250,28,153869,7,0,0,40
42251,31,208881,10,0,0,40
42252,55,256953,9,0,0,44
42253,26,100147,13,0,0,45
42254,51,166461,16,0,0,40
42255,35,171327,9,0,0,40
42256,42,297335,12,0,0,31
42257,63,133166,16,0,0,12
42258,31,169589,14,0,0,30
42259,22,273734,9,0,0,20
42260,67,158301,9,0,0,60
42261,50,257117,5,0,0,50
42262,63,196725,9,0,0,24
42263,31,137444,9,0,0,40
42264,17,286960,7,0,0,40
42265,41,201435,9,0,0,40
42266,53,216931,4,0,0,38
42267,44,212665,10,0,0,99
42268,24,462820,13,0,0,40
42269,35,198841,11,0,0,35
42270,61,219886,10,0,0,40
42271,31,163003,12,0,0,40
42272,44,112262,13,5178,0,40
42273,56,213105,9,0,0,36
42274,66,302072,12,0,0,40
42275,45,338105,10,0,0,40
42276,69,58213,13,20051,0,45
42277,64,125684,9,0,0,40
42278,38,215419,9,0,0,36
42279,43,413760,10,0,0,40
42280,37,205339,9,0,0,49
42281,19,236570,9,0,0,16
42282,59,247552,9,0,0,40
42283,50,184007,10,0,0,40
42284,33,341187,13,0,0,50
42285,56,220187,10,0,0,45
42286,28,198258,11,0,0,40
42287,27,175821,9,0,0,34
42288,42,92288,14,0,0,40
42289,34,261418,9,0,0,40
42290,19,203319,7,0,0,30
42291,68,166083,9,0,0,40
42292,28,109001,14,0,0,38
42293,81,106765,10,0,0,4
42294,22,197387,9,0,0,40
42295,58,284834,12,0,0,40
42296,31,87535,10,0,0,25
42297,17,175587,7,0,0,30
42298,25,242700,10,10520,0,50
42299,23,161478,10,0,0,23
42300,25,51498,8,0,0,40
42301,47,220124,9,0,0,40
42302,39,188503,13,0,0,60
42303,44,113324,9,0,0,40
42304,46,208872,11,0,0,40
42305,38,34180,10,0,0,35
42306,23,292023,9,0,0,30
42307,34,141118,13,0,0,35
42308,33,348592,9,0,0,40
42309,38,185203,9,0,0,20
42310,52,165278,11,0,0,40
42311,50,116933,9,0,0,33
42312,38,237608,13,0,2444,45
42313,35,84787,13,0,0,40
42314,67,217892,16,10605,0,35
42315,60,325971,9,7688,0,40
42316,44,206878,9,0,0,15
42317,38,127772,9,0,0,50
42318,29,208577,9,0,0,40
42319,65,344152,14,5556,0,50
42320,33,40681,12,0,0,40
42321,29,95108,9,0,0,40
42322,18,280603,7,0,0,30
42323,43,188436,15,0,0,40
42324,42,134220,11,0,0,40
42325,42,177989,9,0,0,40
42326,32,164190,9,0,0,30
42327,36,90897,12,0,0,40
42328,41,33126,13,0,0,40
42329,30,270886,10,0,0,40
42330,21,216129,9,0,0,35
42331,33,189368,10,0,0,40
42332,19,141418,10,0,0,15
42333,19,306225,9,0,0,25
42334,35,330664,9,0,0,40
42335,43,191765,9,0,0,35
42336,45,289353,9,0,0,24
42337,25,53147,13,0,0,50
42338,39,122353,13,0,0,40
42339,26,188767,9,0,0,40
42340,60,239576,14,0,0,10
42341,52,155141,16,0,0,40
42342,22,64520,8,0,0,30
42343,23,478994,10,0,0,40
42344,46,155654,9,0,0,40
42345,34,124052,13,0,0,30
42346,39,245053,13,0,0,50
42347,38,183585,9,0,0,40
42348,56,323639,14,0,0,25
42349,55,186791,9,0,0,40
42350,40,284303,10,7688,0,40
42351,23,186666,10,0,0,40
42352,39,200153,13,0,0,40
42353,24,180931,13,0,0,30
42354,51,183173,9,0,0,40
42355,47,120131,13,0,0,50
42356,25,263300,9,0,0,50
42357,34,226443,15,0,0,55
42358,18,404868,7,0,1602,20
42359,19,208506,10,0,0,28
42360,32,46746,10,0,0,40
42361,49,246183,9,0,0,40
42362,40,165309,4,0,0,8
42363,43,122749,9,0,0,55
42364,71,38822,14,99999,0,40
42365,59,167963,9,0,0,40
42366,32,273241,13,0,0,40
42367,25,120238,13,0,0,40
42368,32,167990,9,0,0,40
42369,17,225507,7,0,0,15
42370,57,125000,15,0,0,35
42371,17,174120,8,0,0,15
42372,27,230959,13,0,0,40
42373,41,132125,9,0,0,40
42374,62,68461,16,0,0,40
42375,19,227178,7,0,0,25
42376,41,165798,3,0,0,40
42377,39,129573,13,0,0,50
42378,30,224377,9,0,0,40
42379,37,179481,13,0,0,40
42380,18,434268,7,0,0,15
42381,40,173716,13,0,0,45
42382,38,244803,10,0,1485,60
42383,24,114230,9,0,0,40
42384,33,188661,9,0,0,50
42385,48,216093,13,0,0,40
42386,51,124963,13,0,0,40
42387,48,85341,9,0,0,40
42388,43,193490,4,0,0,45
42389,34,80058,15,0,0,50
42390,41,139907,11,0,0,30
42391,51,54342,15,27828,0,60
42392,25,188767,9,0,0,40
42393,20,117222,9,0,0,50
42394,61,171831,9,2829,0,45
42395,35,187119,10,0,0,70
42396,42,97277,14,0,0,40
42397,26,219760,9,0,0,16
42398,46,63299,9,0,0,50
42399,39,171482,13,0,0,40
42400,18,344742,6,0,0,40
42401,29,210869,10,0,0,80
42402,39,38312,10,0,0,40
42403,47,119939,9,0,0,40
42404,40,83953,10,0,0,50
42405,43,101383,9,0,0,40
42406,32,204374,9,0,0,40
42407,31,176831,6,0,0,40
42408,19,60688,10,0,0,35
42409,44,251305,12,0,0,40
42410,46,200947,13,0,0,40
42411,53,46704,14,0,0,50
42412,43,119721,13,0,0,40
42413,41,58930,13,0,0,40
42414,35,247750,9,0,0,40
42415,48,67725,13,0,0,45
42416,28,200775,14,0,0,40
42417,44,183542,13,0,0,32
42418,20,25139,10,0,0,40
42419,51,123325,15,0,0,40
42420,28,269786,9,0,0,50
42421,36,51089,13,0,0,60
42422,28,136985,9,0,0,35
42423,21,129350,10,0,0,40
42424,34,35595,13,0,0,30
42425,36,61299,10,0,0,40
42426,25,192321,12,0,0,80
42427,31,257644,9,0,0,43
42428,44,70884,9,0,0,60
42429,49,159726,7,0,0,40
42430,40,174395,9,0,0,40
42431,64,175534,16,0,0,40
42432,54,173050,14,7688,0,40
42433,27,32519,10,0,0,55
42434,18,322999,10,0,0,20
42435,68,148874,5,0,0,44
42436,64,43738,16,0,0,80
42437,36,195385,9,0,0,40
42438,21,149809,9,0,0,24
42439,22,51985,10,0,0,30
42440,61,105384,13,0,0,40
42441,24,137591,10,0,0,10
42442,49,324791,13,0,0,50
42443,25,184303,10,0,0,30
42444,66,314347,9,0,0,40
42445,29,274010,10,0,0,45
42446,22,321031,9,0,0,40
42447,57,313929,10,0,0,40
42448,41,394669,13,0,1741,40
42449,29,152951,9,0,0,40
42450,20,247115,10,0,0,35
42451,47,175958,15,0,0,45
42452,22,109039,9,0,0,55
42453,59,141326,11,0,0,50
42454,42,74334,14,0,0,40
42455,64,47462,10,0,0,35
42456,29,182344,9,0,0,40
42457,25,295912,10,0,0,20
42458,62,311495,10,0,0,40
42459,44,236746,14,10520,0,45
42460,21,187643,9,0,0,40
42461,60,282923,10,7298,0,40
42462,46,501671,6,0,0,40
42463,44,29591,13,0,2258,40
42464,21,301556,9,0,0,19
42465,18,187240,7,0,0,18
42466,39,219483,13,5013,0,32
42467,33,594187,14,0,0,45
42468,63,200474,2,0,0,40
42469,52,152795,9,0,0,52
42470,17,230789,5,0,0,22
42471,45,311231,15,0,1485,50
42472,31,114691,9,0,0,40
42473,35,194591,10,0,0,40
42474,31,114691,9,0,0,40
42475,51,42017,10,0,0,40
42476,48,383384,9,0,0,60
42477,28,29444,9,0,0,40
42478,42,53727,9,0,0,40
42479,38,277022,10,0,0,40
42480,43,113324,13,0,0,40
42481,30,342709,9,0,0,40
42482,24,179203,8,0,0,55
42483,46,251474,13,0,0,60
42484,50,93730,6,0,0,60
42485,22,37894,9,0,0,35
42486,18,272918,9,0,0,15
42487,53,151411,13,0,0,45
42488,40,210648,13,0,0,44
42489,36,347491,16,0,0,35
42490,32,255885,13,0,0,43
42491,39,356838,9,0,0,12
42492,46,216164,9,0,0,40
42493,26,288781,13,0,0,42
42494,19,439779,10,0,0,15
42495,24,161638,9,0,0,40
42496,28,190525,14,0,0,40
42497,25,276249,14,0,0,40
42498,44,147265,10,0,0,40
42499,38,245090,9,0,0,40
42500,42,219682,14,0,0,45
42501,28,392100,9,0,0,40
42502,36,358682,13,0,0,50
42503,47,262244,13,0,0,60
42504,46,171228,9,3411,0,35
42505,21,218445,10,0,0,40
42506,19,182609,9,0,0,25
42507,35,509462,13,0,0,45
42508,26,213258,9,0,0,40
42509,21,118401,10,0,0,30
42510,67,45814,4,0,0,40
42511,54,329733,9,0,0,40
42512,26,29957,14,0,0,25
42513,51,215854,13,0,0,50
42514,27,327766,10,0,0,45
42515,27,405765,9,0,0,40
42516,39,80680,10,0,0,40
42517,32,177792,13,0,0,48
42518,52,273514,9,0,0,40
42519,21,202373,10,0,0,40
42520,27,332785,9,0,0,38
42521,46,149640,4,0,0,45
42522,42,40151,11,0,0,30
42523,79,183686,13,0,0,20
42524,50,32801,13,0,0,40
42525,19,195282,9,0,0,20
